item,itemLabel,parent,parentLabel,genderLabel,article
http://www.wikidata.org/entity/Q240317,Princess Margarita of Greece and Denmark,http://www.wikidata.org/entity/Q116062,Princess Alice of Battenberg,female,https://en.wikipedia.org/wiki/Princess_Margarita_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q4590751,Prince Nikola of Yugoslavia,http://www.wikidata.org/entity/Q235432,Princess Olga of Greece and Denmark,male,https://en.wikipedia.org/wiki/Prince_Nikola_of_Yugoslavia
http://www.wikidata.org/entity/Q3312290,Marina Ogilvy,http://www.wikidata.org/entity/Q170191,"Princess Alexandra, Lady Ogilvy",female,https://en.wikipedia.org/wiki/Marina_Ogilvy
http://www.wikidata.org/entity/Q242338,Princess Katherine of Greece and Denmark,http://www.wikidata.org/entity/Q152099,Constantine I of Greece,female,https://en.wikipedia.org/wiki/Princess_Katherine_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q75251053,Nerissa Bowes-Lyon,http://www.wikidata.org/entity/Q75381423,Fenella Hepburn-Stuart-Forbes-Trefusis,female,https://en.wikipedia.org/wiki/Nerissa_Bowes-Lyon
http://www.wikidata.org/entity/Q7367831,"Rose Leveson-Gower, Countess Granville",http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",female,"https://en.wikipedia.org/wiki/Rose_Leveson-Gower,_Countess_Granville"
http://www.wikidata.org/entity/Q63806478,Michael Bowes-Lyon,http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/Michael_Bowes-Lyon_(British_Army_officer)
http://www.wikidata.org/entity/Q6779476,"Mary Elphinstone, Lady Elphinstone",http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",female,"https://en.wikipedia.org/wiki/Mary_Elphinstone,_Lady_Elphinstone"
http://www.wikidata.org/entity/Q84795732,Jeanne Marie Langtry,http://www.wikidata.org/entity/Q297743,Lillie Langtry,female,https://en.wikipedia.org/wiki/Jeanne_Marie_Langtry
http://www.wikidata.org/entity/Q75248488,Katherine Bowes-Lyon,http://www.wikidata.org/entity/Q75381423,Fenella Hepburn-Stuart-Forbes-Trefusis,female,https://en.wikipedia.org/wiki/Katherine_Bowes-Lyon
http://www.wikidata.org/entity/Q5444165,Fergus Bowes-Lyon,http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/Fergus_Bowes-Lyon
http://www.wikidata.org/entity/Q5231604,David Bowes-Lyon,http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/David_Bowes-Lyon
http://www.wikidata.org/entity/Q930013,Michael I of Romania,http://www.wikidata.org/entity/Q162177,Helen of Greece and Denmark,male,https://en.wikipedia.org/wiki/Michael_I_of_Romania
http://www.wikidata.org/entity/Q1217757,Lord Nicholas Windsor,http://www.wikidata.org/entity/Q158258,"Prince Edward, Duke of Kent",male,https://en.wikipedia.org/wiki/Lord_Nicholas_Windsor
http://www.wikidata.org/entity/Q430785,Lady Rose Windsor,http://www.wikidata.org/entity/Q170294,"Prince Richard, Duke of Gloucester",female,https://en.wikipedia.org/wiki/Lady_Rose_Gilman
http://www.wikidata.org/entity/Q452039,"Prince Amedeo, 5th Duke of Aosta",http://www.wikidata.org/entity/Q169902,"Prince Aimone, 4th Duke of Aosta",male,"https://en.wikipedia.org/wiki/Prince_Amedeo,_Duke_of_Aosta_(1943%E2%80%932021)"
http://www.wikidata.org/entity/Q1091237,"David Armstrong-Jones, 2nd Earl of Snowdon",http://www.wikidata.org/entity/Q153815,"Princess Margaret, Countess of Snowdon",male,"https://en.wikipedia.org/wiki/David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
http://www.wikidata.org/entity/Q4590782,Prince Nikola of Serbia,http://www.wikidata.org/entity/Q3424937,Princess Margarita of Baden,male,https://en.wikipedia.org/wiki/Prince_Nikola_of_Yugoslavia_(born_1958)
http://www.wikidata.org/entity/Q76249585,Maud Windsor,http://www.wikidata.org/entity/Q3735133,Lord Frederick Windsor,female,https://en.wikipedia.org/wiki/Maud_Windsor
http://www.wikidata.org/entity/Q12379343,Zenouska Mowatt,http://www.wikidata.org/entity/Q17429006,Paul Mowatt,female,https://en.wikipedia.org/wiki/Zenouska_Mowatt
http://www.wikidata.org/entity/Q4590782,Prince Nikola of Serbia,http://www.wikidata.org/entity/Q594386,Prince Tomislav of Yugoslavia,male,https://en.wikipedia.org/wiki/Prince_Nikola_of_Yugoslavia_(born_1958)
http://www.wikidata.org/entity/Q76306742,Isabella Windsor,http://www.wikidata.org/entity/Q3735133,Lord Frederick Windsor,female,https://en.wikipedia.org/wiki/Isabella_Windsor
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,http://www.wikidata.org/entity/Q594386,Prince Tomislav of Yugoslavia,female,https://en.wikipedia.org/wiki/Princess_Katarina_of_Yugoslavia
http://www.wikidata.org/entity/Q12379343,Zenouska Mowatt,http://www.wikidata.org/entity/Q3312290,Marina Ogilvy,female,https://en.wikipedia.org/wiki/Zenouska_Mowatt
http://www.wikidata.org/entity/Q447757,Prince Christopher of Greece and Denmark,http://www.wikidata.org/entity/Q17142,George I of Greece,male,https://en.wikipedia.org/wiki/Prince_Christopher_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q335129,"George Mountbatten, 2nd Marquess of Milford Haven",http://www.wikidata.org/entity/Q57468,Prince Louis of Battenberg,male,"https://en.wikipedia.org/wiki/George_Mountbatten,_2nd_Marquess_of_Milford_Haven"
http://www.wikidata.org/entity/Q3239518,Felipe de Marichalar y Borbón,http://www.wikidata.org/entity/Q54386,"Infanta Elena, Duchess of Lugo",male,https://en.wikipedia.org/wiki/Felipe_de_Marichalar_y_Borb%C3%B3n
http://www.wikidata.org/entity/Q3232562,Victoria de Marichalar y Borbón,http://www.wikidata.org/entity/Q54386,"Infanta Elena, Duchess of Lugo",female,https://en.wikipedia.org/wiki/Victoria_de_Marichalar_y_Borb%C3%B3n
http://www.wikidata.org/entity/Q75774742,Daisy Knatchbull,http://www.wikidata.org/entity/Q75716787,Atalanta Cowen,female,https://en.wikipedia.org/wiki/Daisy_Knatchbull
http://www.wikidata.org/entity/Q3232562,Victoria de Marichalar y Borbón,http://www.wikidata.org/entity/Q726890,Jaime de Marichalar,female,https://en.wikipedia.org/wiki/Victoria_de_Marichalar_y_Borb%C3%B3n
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,http://www.wikidata.org/entity/Q10479,"Catherine, Princess of Wales",male,https://en.wikipedia.org/wiki/Prince_George_of_Wales
http://www.wikidata.org/entity/Q3239518,Felipe de Marichalar y Borbón,http://www.wikidata.org/entity/Q726890,Jaime de Marichalar,male,https://en.wikipedia.org/wiki/Felipe_de_Marichalar_y_Borb%C3%B3n
http://www.wikidata.org/entity/Q1758535,"Patrick Bowes-Lyon, 15th Earl of Strathmore and Kinghorne",http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",male,"https://en.wikipedia.org/wiki/Patrick_Bowes-Lyon,_15th_Earl_of_Strathmore_and_Kinghorne"
http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,http://www.wikidata.org/entity/Q75411,John Bowes-Lyon,female,https://en.wikipedia.org/wiki/Anne_Bowes-Lyon
http://www.wikidata.org/entity/Q657778,Prince William of Gloucester,http://www.wikidata.org/entity/Q117174,"Prince Henry, Duke of Gloucester",male,https://en.wikipedia.org/wiki/Prince_William_of_Gloucester
http://www.wikidata.org/entity/Q4590751,Prince Nikola of Yugoslavia,http://www.wikidata.org/entity/Q313128,Prince Paul of Yugoslavia,male,https://en.wikipedia.org/wiki/Prince_Nikola_of_Yugoslavia
http://www.wikidata.org/entity/Q3312290,Marina Ogilvy,http://www.wikidata.org/entity/Q544609,Angus Ogilvy,female,https://en.wikipedia.org/wiki/Marina_Ogilvy
http://www.wikidata.org/entity/Q280856,George VI,http://www.wikidata.org/entity/Q269412,George V,male,https://en.wikipedia.org/wiki/George_VI
http://www.wikidata.org/entity/Q590227,Edward VIII,http://www.wikidata.org/entity/Q269412,George V,male,https://en.wikipedia.org/wiki/Edward_VIII
http://www.wikidata.org/entity/Q235438,Grand Duchess Maria Pavlovna of Russia,http://www.wikidata.org/entity/Q232728,Princess Alexandra of Greece and Denmark,female,https://en.wikipedia.org/wiki/Grand_Duchess_Maria_Pavlovna_of_Russia_(1890%E2%80%931958)
http://www.wikidata.org/entity/Q235432,Princess Olga of Greece and Denmark,http://www.wikidata.org/entity/Q232483,Grand Duchess Elena Vladimirovna of Russia,female,https://en.wikipedia.org/wiki/Princess_Olga_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q1217757,Lord Nicholas Windsor,http://www.wikidata.org/entity/Q236678,"Katharine, Duchess of Kent",male,https://en.wikipedia.org/wiki/Lord_Nicholas_Windsor
http://www.wikidata.org/entity/Q847010,Infanta Sofía of Spain,http://www.wikidata.org/entity/Q191045,Felipe VI of Spain,female,https://en.wikipedia.org/wiki/Infanta_Sof%C3%ADa_of_Spain
http://www.wikidata.org/entity/Q5444165,Fergus Bowes-Lyon,http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/Fergus_Bowes-Lyon
http://www.wikidata.org/entity/Q75251053,Nerissa Bowes-Lyon,http://www.wikidata.org/entity/Q75411,John Bowes-Lyon,female,https://en.wikipedia.org/wiki/Nerissa_Bowes-Lyon
http://www.wikidata.org/entity/Q5231604,David Bowes-Lyon,http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/David_Bowes-Lyon
http://www.wikidata.org/entity/Q7367831,"Rose Leveson-Gower, Countess Granville",http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",female,"https://en.wikipedia.org/wiki/Rose_Leveson-Gower,_Countess_Granville"
http://www.wikidata.org/entity/Q75248488,Katherine Bowes-Lyon,http://www.wikidata.org/entity/Q75411,John Bowes-Lyon,female,https://en.wikipedia.org/wiki/Katherine_Bowes-Lyon
http://www.wikidata.org/entity/Q84795732,Jeanne Marie Langtry,http://www.wikidata.org/entity/Q57468,Prince Louis of Battenberg,female,https://en.wikipedia.org/wiki/Jeanne_Marie_Langtry
http://www.wikidata.org/entity/Q63806478,Michael Bowes-Lyon,http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/Michael_Bowes-Lyon_(British_Army_officer)
http://www.wikidata.org/entity/Q6779476,"Mary Elphinstone, Lady Elphinstone",http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",female,"https://en.wikipedia.org/wiki/Mary_Elphinstone,_Lady_Elphinstone"
http://www.wikidata.org/entity/Q214369,"Leonor, Princess of Asturias",http://www.wikidata.org/entity/Q191045,Felipe VI of Spain,female,"https://en.wikipedia.org/wiki/Leonor,_Princess_of_Asturias"
http://www.wikidata.org/entity/Q2467920,Prince Peter of Serbia,http://www.wikidata.org/entity/Q2312463,"Princess Maria da Glória, Duchess of Segorbe",male,https://en.wikipedia.org/wiki/Prince_Peter_of_Yugoslavia
http://www.wikidata.org/entity/Q2793486,Prince Constantine Alexios of Greece and Denmark,http://www.wikidata.org/entity/Q381700,"Pavlos, Crown Prince of Greece",male,https://en.wikipedia.org/wiki/Prince_Constantine-Alexios_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q1753485,Nicholas de Roumanie,http://www.wikidata.org/entity/Q2423576,Princess Elena of Romania,male,https://en.wikipedia.org/wiki/Nicholas_Medforth-Mills
http://www.wikidata.org/entity/Q170184,Princess Marina of Greece and Denmark,http://www.wikidata.org/entity/Q232483,Grand Duchess Elena Vladimirovna of Russia,female,https://en.wikipedia.org/wiki/Princess_Marina_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q3268142,"Philip, Hereditary Prince of Serbia",http://www.wikidata.org/entity/Q815126,"Alexander, Crown Prince of Serbia",male,"https://en.wikipedia.org/wiki/Philip,_Hereditary_Prince_of_Yugoslavia"
http://www.wikidata.org/entity/Q3736843,"Edward Windsor, Lord Downpatrick",http://www.wikidata.org/entity/Q1009513,"George Windsor, Earl of St Andrews",male,"https://en.wikipedia.org/wiki/Edward_Windsor,_Lord_Downpatrick"
http://www.wikidata.org/entity/Q3268153,Prince Alexander of Serbia,http://www.wikidata.org/entity/Q815126,"Alexander, Crown Prince of Serbia",male,https://en.wikipedia.org/wiki/Prince_Alexander_of_Yugoslavia_(born_1982)
http://www.wikidata.org/entity/Q3077944,Savannah Phillips,http://www.wikidata.org/entity/Q344908,Peter Phillips,female,https://en.wikipedia.org/wiki/Savannah_Phillips
http://www.wikidata.org/entity/Q75616658,Albert Windsor,http://www.wikidata.org/entity/Q1217757,Lord Nicholas Windsor,male,https://en.wikipedia.org/wiki/Albert_Windsor
http://www.wikidata.org/entity/Q76254812,Louis Windsor,http://www.wikidata.org/entity/Q1217757,Lord Nicholas Windsor,male,https://en.wikipedia.org/wiki/Louis_Windsor
http://www.wikidata.org/entity/Q4718803,"Alexander Elphinstone, 19th Lord Elphinstone",http://www.wikidata.org/entity/Q26215204,"James Elphinstone, 18th Lord Elphinstone",male,"https://en.wikipedia.org/wiki/Alexander_Elphinstone,_19th_Lord_Elphinstone"
http://www.wikidata.org/entity/Q76249585,Maud Windsor,http://www.wikidata.org/entity/Q2631078,Sophie Winkleman,female,https://en.wikipedia.org/wiki/Maud_Windsor
http://www.wikidata.org/entity/Q7562997,"Archduchess Sophie, Princess of Windisch-Graetz",http://www.wikidata.org/entity/Q12165601,Archduke Ferdinand of Austria,female,https://en.wikipedia.org/wiki/Sophie_Habsburg
http://www.wikidata.org/entity/Q663875,Margareta of Romania,http://www.wikidata.org/entity/Q563765,Queen Anne of Romania,female,https://en.wikipedia.org/wiki/Margareta_of_Romania
http://www.wikidata.org/entity/Q96731,"Prince Bernhard, Margrave of Baden",http://www.wikidata.org/entity/Q6425396,"Princess Valerie, Margravine of Baden",male,"https://en.wikipedia.org/wiki/Bernhard,_Margrave_of_Baden"
http://www.wikidata.org/entity/Q76306742,Isabella Windsor,http://www.wikidata.org/entity/Q2631078,Sophie Winkleman,female,https://en.wikipedia.org/wiki/Isabella_Windsor
http://www.wikidata.org/entity/Q75328030,Angelica Hicks,http://www.wikidata.org/entity/Q16195113,Ashley Hicks,female,https://en.wikipedia.org/wiki/Angelica_Hicks
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,http://www.wikidata.org/entity/Q3424937,Princess Margarita of Baden,female,https://en.wikipedia.org/wiki/Princess_Katarina_of_Yugoslavia
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,http://www.wikidata.org/entity/Q10479,"Catherine, Princess of Wales",female,https://en.wikipedia.org/wiki/Princess_Charlotte_of_Wales_(born_2015)
http://www.wikidata.org/entity/Q3741799,Flora Vesterberg,http://www.wikidata.org/entity/Q662282,James Ogilvy,female,https://en.wikipedia.org/wiki/Flora_Ogilvy
http://www.wikidata.org/entity/Q3743334,Marina Windsor,http://www.wikidata.org/entity/Q1009513,"George Windsor, Earl of St Andrews",female,https://en.wikipedia.org/wiki/Lady_Marina_Windsor
http://www.wikidata.org/entity/Q3743378,Amelia Windsor,http://www.wikidata.org/entity/Q1009513,"George Windsor, Earl of St Andrews",female,https://en.wikipedia.org/wiki/Lady_Amelia_Windsor
http://www.wikidata.org/entity/Q11341012,Princess Maria-Olympia of Greece and Denmark,http://www.wikidata.org/entity/Q381700,"Pavlos, Crown Prince of Greece",female,https://en.wikipedia.org/wiki/Princess_Maria-Olympia_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q2354262,Princess Johanna of Hesse and by Rhine,http://www.wikidata.org/entity/Q236196,Princess Cecilie of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Johanna_of_Hesse_and_by_Rhine
http://www.wikidata.org/entity/Q2242035,Prince Alexander of Serbia,http://www.wikidata.org/entity/Q235432,Princess Olga of Greece and Denmark,male,https://en.wikipedia.org/wiki/Prince_Alexander_of_Yugoslavia_(1924%E2%80%932016)
http://www.wikidata.org/entity/Q2354262,Princess Johanna of Hesse and by Rhine,http://www.wikidata.org/entity/Q1894917,"Princess Margaret, Hereditary Grand Duchess of Hesse and by Rhine",female,https://en.wikipedia.org/wiki/Princess_Johanna_of_Hesse_and_by_Rhine
http://www.wikidata.org/entity/Q601229,Prince Peter of Greece and Denmark,http://www.wikidata.org/entity/Q115472,Marie Bonaparte,male,https://en.wikipedia.org/wiki/Prince_Peter_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q433753,Princess Xenia Georgievna of Russia,http://www.wikidata.org/entity/Q232732,Princess Maria of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Xenia_Georgievna_of_Russia
http://www.wikidata.org/entity/Q62938826,Prince Archie of Sussex,http://www.wikidata.org/entity/Q152316,"Prince Harry, Duke of Sussex",male,https://en.wikipedia.org/wiki/Prince_Archie_of_Sussex
http://www.wikidata.org/entity/Q724825,Prince Michael of Greece and Denmark,http://www.wikidata.org/entity/Q577228,Princess Françoise of Orléans,male,https://en.wikipedia.org/wiki/Prince_Michael_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q898347,Nina Georgievna of Russia,http://www.wikidata.org/entity/Q232732,Princess Maria of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Nina_Georgievna_of_Russia
http://www.wikidata.org/entity/Q2423576,Princess Elena of Romania,http://www.wikidata.org/entity/Q563765,Queen Anne of Romania,female,https://en.wikipedia.org/wiki/Princess_Elena_of_Romania
http://www.wikidata.org/entity/Q3736601,Arthur Chatto,http://www.wikidata.org/entity/Q1040807,Lady Sarah Chatto,male,https://en.wikipedia.org/wiki/Arthur_Chatto
http://www.wikidata.org/entity/Q28536747,Mia Tindall,http://www.wikidata.org/entity/Q147663,Zara Tindall,female,https://en.wikipedia.org/wiki/Mia_Tindall
http://www.wikidata.org/entity/Q3268142,"Philip, Hereditary Prince of Serbia",http://www.wikidata.org/entity/Q2312463,"Princess Maria da Glória, Duchess of Segorbe",male,"https://en.wikipedia.org/wiki/Philip,_Hereditary_Prince_of_Yugoslavia"
http://www.wikidata.org/entity/Q3232528,Irene Urdangarin y de Borbón,http://www.wikidata.org/entity/Q356560,Iñaki Urdangarin,female,"https://en.wikipedia.org/wiki/Irene_Urdangarin_y_Borb%C3%B3n,_Grandee_of_Spain"
http://www.wikidata.org/entity/Q3736843,"Edward Windsor, Lord Downpatrick",http://www.wikidata.org/entity/Q763241,"Sylvana Windsor, Countess of St Andrews",male,"https://en.wikipedia.org/wiki/Edward_Windsor,_Lord_Downpatrick"
http://www.wikidata.org/entity/Q3741799,Flora Vesterberg,http://www.wikidata.org/entity/Q15956270,Julia Ogilvy,female,https://en.wikipedia.org/wiki/Flora_Ogilvy
http://www.wikidata.org/entity/Q3743334,Marina Windsor,http://www.wikidata.org/entity/Q763241,"Sylvana Windsor, Countess of St Andrews",female,https://en.wikipedia.org/wiki/Lady_Marina_Windsor
http://www.wikidata.org/entity/Q3743378,Amelia Windsor,http://www.wikidata.org/entity/Q763241,"Sylvana Windsor, Countess of St Andrews",female,https://en.wikipedia.org/wiki/Lady_Amelia_Windsor
http://www.wikidata.org/entity/Q1468375,Princess Sophie of Romania,http://www.wikidata.org/entity/Q563765,Queen Anne of Romania,female,https://en.wikipedia.org/wiki/Princess_Sophie_of_Romania
http://www.wikidata.org/entity/Q1212263,Princess Maria of Romania,http://www.wikidata.org/entity/Q563765,Queen Anne of Romania,female,https://en.wikipedia.org/wiki/Princess_Maria_of_Romania_(born_1964)
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,http://www.wikidata.org/entity/Q10479,"Catherine, Princess of Wales",male,https://en.wikipedia.org/wiki/Prince_Louis_of_Wales
http://www.wikidata.org/entity/Q5921597,Isla Phillips,http://www.wikidata.org/entity/Q344908,Peter Phillips,female,https://en.wikipedia.org/wiki/Isla_Phillips
http://www.wikidata.org/entity/Q76254812,Louis Windsor,http://www.wikidata.org/entity/Q6350285,Lady Paola Windsor,male,https://en.wikipedia.org/wiki/Louis_Windsor
http://www.wikidata.org/entity/Q75616658,Albert Windsor,http://www.wikidata.org/entity/Q6350285,Lady Paola Windsor,male,https://en.wikipedia.org/wiki/Albert_Windsor
http://www.wikidata.org/entity/Q11341012,Princess Maria-Olympia of Greece and Denmark,http://www.wikidata.org/entity/Q243049,"Marie-Chantal, Crown Princess of Greece",female,https://en.wikipedia.org/wiki/Princess_Maria-Olympia_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q11282796,Prince Achileas-Andreas of Denmark,http://www.wikidata.org/entity/Q381700,"Pavlos, Crown Prince of Greece",male,https://en.wikipedia.org/wiki/Prince_Achileas-Andreas_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q63676181,Lena Tindall,http://www.wikidata.org/entity/Q147663,Zara Tindall,female,https://en.wikipedia.org/wiki/Lena_Tindall
http://www.wikidata.org/entity/Q106153177,Lucas Tindall,http://www.wikidata.org/entity/Q147663,Zara Tindall,male,https://en.wikipedia.org/wiki/Lucas_Tindall
http://www.wikidata.org/entity/Q214369,"Leonor, Princess of Asturias",http://www.wikidata.org/entity/Q201589,Queen Letizia of Spain,female,"https://en.wikipedia.org/wiki/Leonor,_Princess_of_Asturias"
http://www.wikidata.org/entity/Q119133052,Ernest Brooksbank,http://www.wikidata.org/entity/Q57401350,Jack Brooksbank,male,https://en.wikipedia.org/wiki/Ernest_Brooksbank
http://www.wikidata.org/entity/Q131934987,Q131934987,http://www.wikidata.org/entity/Q68688016,Edoardo Mapelli Mozzi,female,https://en.wikipedia.org/wiki/Athena_Mapelli_Mozzi
http://www.wikidata.org/entity/Q108703114,Sienna Mapelli Mozzi,http://www.wikidata.org/entity/Q68688016,Edoardo Mapelli Mozzi,female,https://en.wikipedia.org/wiki/Sienna_Mapelli_Mozzi
http://www.wikidata.org/entity/Q3268153,Prince Alexander of Serbia,http://www.wikidata.org/entity/Q2312463,"Princess Maria da Glória, Duchess of Segorbe",male,https://en.wikipedia.org/wiki/Prince_Alexander_of_Yugoslavia_(born_1982)
http://www.wikidata.org/entity/Q847010,Infanta Sofía of Spain,http://www.wikidata.org/entity/Q201589,Queen Letizia of Spain,female,https://en.wikipedia.org/wiki/Infanta_Sof%C3%ADa_of_Spain
http://www.wikidata.org/entity/Q3268202,Lady Pamela Hicks,http://www.wikidata.org/entity/Q271995,"Edwina Mountbatten, Countess Mountbatten of Burma",female,https://en.wikipedia.org/wiki/Lady_Pamela_Hicks
http://www.wikidata.org/entity/Q3991503,Timothy Bowes-Lyon,http://www.wikidata.org/entity/Q75240055,Dorothy Osborne,male,"https://en.wikipedia.org/wiki/Timothy_Bowes-Lyon,_16th_Earl_of_Strathmore_and_Kinghorne"
http://www.wikidata.org/entity/Q6231704,"John Elphinstone, 17th Lord Elphinstone",http://www.wikidata.org/entity/Q6779476,"Mary Elphinstone, Lady Elphinstone",male,"https://en.wikipedia.org/wiki/John_Elphinstone,_17th_Lord_Elphinstone"
http://www.wikidata.org/entity/Q3856119,"Fergus Bowes-Lyon, 17th Earl of Strathmore and Kinghorne",http://www.wikidata.org/entity/Q75240065,Elizabeth Cator,male,"https://en.wikipedia.org/wiki/Fergus_Bowes-Lyon,_17th_Earl_of_Strathmore_and_Kinghorne"
http://www.wikidata.org/entity/Q2962982,Gerald David Lascelles,http://www.wikidata.org/entity/Q233913,"Mary, Princess Royal and Countess of Harewood",male,https://en.wikipedia.org/wiki/Gerald_David_Lascelles
http://www.wikidata.org/entity/Q6759834,Margaret Rhodes,http://www.wikidata.org/entity/Q6779476,"Mary Elphinstone, Lady Elphinstone",female,https://en.wikipedia.org/wiki/Margaret_Rhodes
http://www.wikidata.org/entity/Q336609,"George Lascelles, 7th Earl of Harewood",http://www.wikidata.org/entity/Q233913,"Mary, Princess Royal and Countess of Harewood",male,"https://en.wikipedia.org/wiki/George_Lascelles,_7th_Earl_of_Harewood"
http://www.wikidata.org/entity/Q619788,"David Lascelles, 8th Earl of Harewood",http://www.wikidata.org/entity/Q2010206,Marion Stein,male,"https://en.wikipedia.org/wiki/David_Lascelles,_8th_Earl_of_Harewood"
http://www.wikidata.org/entity/Q1913939,"Prince Maximilian, Margrave of Baden",http://www.wikidata.org/entity/Q255382,Princess Theodora of Greece and Denmark,male,"https://en.wikipedia.org/wiki/Maximilian,_Margrave_of_Baden"
http://www.wikidata.org/entity/Q372954,Grand Duke Dmitri Pavlovich of Russia,http://www.wikidata.org/entity/Q232728,Princess Alexandra of Greece and Denmark,male,https://en.wikipedia.org/wiki/Grand_Duke_Dmitri_Pavlovich_of_Russia
http://www.wikidata.org/entity/Q336691,"Patricia Knatchbull, 2nd Countess Mountbatten of Burma",http://www.wikidata.org/entity/Q271995,"Edwina Mountbatten, Countess Mountbatten of Burma",female,"https://en.wikipedia.org/wiki/Patricia_Knatchbull,_2nd_Countess_Mountbatten_of_Burma"
http://www.wikidata.org/entity/Q2379307,Princess Eugénie of Greece and Denmark,http://www.wikidata.org/entity/Q115472,Marie Bonaparte,female,https://en.wikipedia.org/wiki/Princess_Eug%C3%A9nie_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q2752971,"David Mountbatten, 3rd Marquess of Milford Haven",http://www.wikidata.org/entity/Q259488,"Nadejda Mountbatten, Marchioness of Milford Haven",male,"https://en.wikipedia.org/wiki/David_Mountbatten,_3rd_Marquess_of_Milford_Haven"
http://www.wikidata.org/entity/Q2414886,Lady Margarita Armstrong-Jones,http://www.wikidata.org/entity/Q4493736,"Serena Armstrong-Jones, Countess of Snowdon",female,https://en.wikipedia.org/wiki/Lady_Margarita_Armstrong-Jones
http://www.wikidata.org/entity/Q1781299,Prince Dimitri Karađorđević,http://www.wikidata.org/entity/Q922418,Princess Maria Pia of Savoy,male,https://en.wikipedia.org/wiki/Prince_Dimitri_of_Yugoslavia
http://www.wikidata.org/entity/Q11324270,Nicholas Knatchbull,http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma",male,https://en.wikipedia.org/wiki/Nicholas_Knatchbull_(born_1981)
http://www.wikidata.org/entity/Q4718803,"Alexander Elphinstone, 19th Lord Elphinstone",http://www.wikidata.org/entity/Q75261337,Willa Chetwode,male,"https://en.wikipedia.org/wiki/Alexander_Elphinstone,_19th_Lord_Elphinstone"
http://www.wikidata.org/entity/Q4720674,Alexandra Hooper,http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma",female,https://en.wikipedia.org/wiki/Alexandra_Hooper
http://www.wikidata.org/entity/Q6658829,Princess Irina of Romania,http://www.wikidata.org/entity/Q563765,Queen Anne of Romania,female,https://en.wikipedia.org/wiki/Princess_Irina_of_Romania
http://www.wikidata.org/entity/Q4381222,Samuel Chatto,http://www.wikidata.org/entity/Q1040807,Lady Sarah Chatto,male,https://en.wikipedia.org/wiki/Samuel_Chatto
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,http://www.wikidata.org/entity/Q36812,"William, Prince of Wales",male,https://en.wikipedia.org/wiki/Prince_George_of_Wales
http://www.wikidata.org/entity/Q2502204,"Princess Olga, Duchess of Aosta",http://www.wikidata.org/entity/Q2623984,Marina Karella,female,https://en.wikipedia.org/wiki/Princess_Olga_of_Savoy-Aosta
