item,itemLabel,parent,parentLabel,genderLabel,article
http://www.wikidata.org/entity/Q778200,Grand Duchess Maria Kirillovna of Russia,http://www.wikidata.org/entity/Q160948,Grand Duke Kirill Vladimirovich of Russia,female,https://en.wikipedia.org/wiki/Grand_Duchess_Maria_Kirillovna_of_Russia
http://www.wikidata.org/entity/Q70632,Prince Frederick of Prussia,http://www.wikidata.org/entity/Q235812,Duchess Cecilie of Mecklenburg-Schwerin,male,https://en.wikipedia.org/wiki/Prince_Frederick_of_Prussia_(1911%E2%80%931966)
http://www.wikidata.org/entity/Q75112,Princess Alexandrine of Prussia,http://www.wikidata.org/entity/Q235812,Duchess Cecilie of Mecklenburg-Schwerin,female,https://en.wikipedia.org/wiki/Princess_Alexandrine_of_Prussia_(1915%E2%80%931980)
http://www.wikidata.org/entity/Q70760,Prince Hubertus of Prussia,http://www.wikidata.org/entity/Q235812,Duchess Cecilie of Mecklenburg-Schwerin,male,https://en.wikipedia.org/wiki/Prince_Hubertus_of_Prussia
http://www.wikidata.org/entity/Q19006,Princess Elizabeth of Greece and Denmark,http://www.wikidata.org/entity/Q232483,Grand Duchess Elena Vladimirovna of Russia,female,https://en.wikipedia.org/wiki/Princess_Elizabeth_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q70797,"Wittekind, Prince of Waldeck and Pyrmont",http://www.wikidata.org/entity/Q5311285,Duchess Altburg of Oldenburg,male,"https://en.wikipedia.org/wiki/Wittekind,_Prince_of_Waldeck_and_Pyrmont"
http://www.wikidata.org/entity/Q2735203,Prince Maurice of the Netherlands,http://www.wikidata.org/entity/Q125649,William III of the Netherlands,male,https://en.wikipedia.org/wiki/Prince_Maurice_of_the_Netherlands
http://www.wikidata.org/entity/Q2802589,Armgard of Sierstorpff-Cramm,http://www.wikidata.org/entity/Q2658302,Baron Aschwin of Sierstorpff-Cramm,female,https://en.wikipedia.org/wiki/Armgard_von_Cramm
http://www.wikidata.org/entity/Q2754379,Duke Paul Friedrich of Mecklenburg-Schwerin,http://www.wikidata.org/entity/Q637951,Duke Paul Friedrich of Mecklenburg-Schwerin,male,https://en.wikipedia.org/wiki/Duke_Paul_Frederick_of_Mecklenburg_(1882%E2%80%931904)
http://www.wikidata.org/entity/Q159101,Prince Joachim of Denmark,http://www.wikidata.org/entity/Q1389258,"Henrik, Prince Consort of Denmark",male,https://en.wikipedia.org/wiki/Prince_Joachim_of_Denmark
http://www.wikidata.org/entity/Q57355,"Prince Georg Friedrich, Prince of Prussia",http://www.wikidata.org/entity/Q63575,Prince Louis Ferdinand of Prussia,male,https://en.wikipedia.org/wiki/Georg_Friedrich_Prinz_von_Preussen
http://www.wikidata.org/entity/Q855749,"Catharina-Amalia, Princess of Orange",http://www.wikidata.org/entity/Q154952,William Alexander of the Netherlands,female,"https://en.wikipedia.org/wiki/Catharina-Amalia,_Princess_of_Orange"
http://www.wikidata.org/entity/Q855749,"Catharina-Amalia, Princess of Orange",http://www.wikidata.org/entity/Q460960,Queen Máxima of the Netherlands,female,"https://en.wikipedia.org/wiki/Catharina-Amalia,_Princess_of_Orange"
http://www.wikidata.org/entity/Q57355,"Prince Georg Friedrich, Prince of Prussia",http://www.wikidata.org/entity/Q16466734,Donata Countess of Castell-Rüdenhausen,male,https://en.wikipedia.org/wiki/Georg_Friedrich_Prinz_von_Preussen
http://www.wikidata.org/entity/Q159101,Prince Joachim of Denmark,http://www.wikidata.org/entity/Q102139,Margrethe II of Denmark,male,https://en.wikipedia.org/wiki/Prince_Joachim_of_Denmark
http://www.wikidata.org/entity/Q6490795,"Marie Alix, Duchess of Schleswig-Holstein",http://www.wikidata.org/entity/Q15882344,Prince Stefan of Schaumburg-Lippe,female,https://en.wikipedia.org/wiki/Princess_Marie_Alix_of_Schaumburg-Lippe
http://www.wikidata.org/entity/Q7243987,Prince Friedrich Wilhelm of Lippe,http://www.wikidata.org/entity/Q2295856,Prince Ernst August of Lippe,male,https://en.wikipedia.org/wiki/Prince_Friedrich_Wilhelm_of_Lippe
http://www.wikidata.org/entity/Q7244274,Prince Wilhelm Victor of Prussia,http://www.wikidata.org/entity/Q50998,Prince Adalbert of Prussia,male,https://en.wikipedia.org/wiki/Prince_Wilhelm_Victor_of_Prussia
http://www.wikidata.org/entity/Q77335,"Regina, Crown Princess of Austria",http://www.wikidata.org/entity/Q75391437,Klara-Marie von Korff gennant Schmising-Kerssenbrock,female,https://en.wikipedia.org/wiki/Regina_von_Habsburg
http://www.wikidata.org/entity/Q105976,Princess Cecilie Viktoria of Prussia,http://www.wikidata.org/entity/Q235812,Duchess Cecilie of Mecklenburg-Schwerin,female,https://en.wikipedia.org/wiki/Princess_Cecilie_of_Prussia
http://www.wikidata.org/entity/Q77556,Prince Wilhelm of Prussia,http://www.wikidata.org/entity/Q235812,Duchess Cecilie of Mecklenburg-Schwerin,male,https://en.wikipedia.org/wiki/Prince_Wilhelm_of_Prussia_(1906%E2%80%931940)
http://www.wikidata.org/entity/Q154952,William Alexander of the Netherlands,http://www.wikidata.org/entity/Q29574,Beatrix of the Netherlands,male,https://en.wikipedia.org/wiki/Willem-Alexander_of_the_Netherlands
http://www.wikidata.org/entity/Q159609,"Prince Claus, Prince Consort of the Netherlands",http://www.wikidata.org/entity/Q2099997,Baroness Gösta von dem Bussche-Haddenhausen,male,https://en.wikipedia.org/wiki/Prince_Claus_of_the_Netherlands
http://www.wikidata.org/entity/Q170184,Princess Marina of Greece and Denmark,http://www.wikidata.org/entity/Q232483,Grand Duchess Elena Vladimirovna of Russia,female,https://en.wikipedia.org/wiki/Princess_Marina_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q311442,"Louis Ferdinand, Prince of Prussia",http://www.wikidata.org/entity/Q235812,Duchess Cecilie of Mecklenburg-Schwerin,male,"https://en.wikipedia.org/wiki/Louis_Ferdinand,_Prince_of_Prussia"
http://www.wikidata.org/entity/Q237341,Grand Duchess Kira Kirillovna of Russia,http://www.wikidata.org/entity/Q164500,Princess Victoria Melita of Saxe-Coburg and Gotha,female,https://en.wikipedia.org/wiki/Grand_Duchess_Kira_Kirillovna_of_Russia
http://www.wikidata.org/entity/Q235432,Princess Olga of Greece and Denmark,http://www.wikidata.org/entity/Q232483,Grand Duchess Elena Vladimirovna of Russia,female,https://en.wikipedia.org/wiki/Princess_Olga_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q321787,"Franz Ulrich, 11th Prince Kinsky of Wchinitz and Tettau",http://www.wikidata.org/entity/Q131584006,Mathilde Freiin von dem Bussche-Haddenhausen,male,"https://en.wikipedia.org/wiki/Franz_Ulrich,_11th_Prince_Kinsky_of_Wchinitz_and_Tettau"
http://www.wikidata.org/entity/Q352981,Prince Friso of the Netherlands,http://www.wikidata.org/entity/Q29574,Beatrix of the Netherlands,male,https://en.wikipedia.org/wiki/Prince_Friso_of_Orange-Nassau
http://www.wikidata.org/entity/Q382226,"Grand Duke Vladimir Kirillovich, Grand Duke of Russia",http://www.wikidata.org/entity/Q164500,Princess Victoria Melita of Saxe-Coburg and Gotha,male,https://en.wikipedia.org/wiki/Grand_Duke_Vladimir_Kirillovich_of_Russia
http://www.wikidata.org/entity/Q778200,Grand Duchess Maria Kirillovna of Russia,http://www.wikidata.org/entity/Q164500,Princess Victoria Melita of Saxe-Coburg and Gotha,female,https://en.wikipedia.org/wiki/Grand_Duchess_Maria_Kirillovna_of_Russia
http://www.wikidata.org/entity/Q8562880,Hermann Leiningen,http://www.wikidata.org/entity/Q2325684,Prince Karl of Leiningen,male,https://en.wikipedia.org/wiki/Hermann_Leiningen
http://www.wikidata.org/entity/Q1781299,Prince Dimitri Karađorđević,http://www.wikidata.org/entity/Q2242035,Prince Alexander of Serbia,male,https://en.wikipedia.org/wiki/Prince_Dimitri_of_Yugoslavia
http://www.wikidata.org/entity/Q78201,"Karl Friedrich, Prince of Hohenzollern",http://www.wikidata.org/entity/Q69420,"Prince Friedrich Wilhelm, Prince of Hohenzollern",male,https://en.wikipedia.org/wiki/Karl_Friedrich_von_Hohenzollern
http://www.wikidata.org/entity/Q1781299,Prince Dimitri Karađorđević,http://www.wikidata.org/entity/Q922418,Princess Maria Pia of Savoy,male,https://en.wikipedia.org/wiki/Prince_Dimitri_of_Yugoslavia
http://www.wikidata.org/entity/Q8562880,Hermann Leiningen,http://www.wikidata.org/entity/Q3292104,"Princess Maria Luisa, 9th Princess of Koháry",male,https://en.wikipedia.org/wiki/Hermann_Leiningen
http://www.wikidata.org/entity/Q78201,"Karl Friedrich, Prince of Hohenzollern",http://www.wikidata.org/entity/Q2591944,Princess Margarita of Leiningen,male,https://en.wikipedia.org/wiki/Karl_Friedrich_von_Hohenzollern
http://www.wikidata.org/entity/Q7244274,Prince Wilhelm Victor of Prussia,http://www.wikidata.org/entity/Q261826,Princess Adelaide of Saxe-Meiningen,male,https://en.wikipedia.org/wiki/Prince_Wilhelm_Victor_of_Prussia
http://www.wikidata.org/entity/Q77555,"Archduchess Walburga, Countess Douglas",http://www.wikidata.org/entity/Q77335,"Regina, Crown Princess of Austria",female,https://en.wikipedia.org/wiki/Walburga_Habsburg_Douglas
http://www.wikidata.org/entity/Q7243987,Prince Friedrich Wilhelm of Lippe,http://www.wikidata.org/entity/Q75323647,Christa Irene von Arnim-Kitzscher,male,https://en.wikipedia.org/wiki/Prince_Friedrich_Wilhelm_of_Lippe
http://www.wikidata.org/entity/Q6490795,"Marie Alix, Duchess of Schleswig-Holstein",http://www.wikidata.org/entity/Q15876671,Ingeborg Alix von Oldenburg,female,https://en.wikipedia.org/wiki/Princess_Marie_Alix_of_Schaumburg-Lippe
http://www.wikidata.org/entity/Q1004037,Frederik X of Denmark,http://www.wikidata.org/entity/Q102139,Margrethe II of Denmark,male,https://en.wikipedia.org/wiki/Frederik_X
http://www.wikidata.org/entity/Q1004037,Frederik X of Denmark,http://www.wikidata.org/entity/Q1389258,"Henrik, Prince Consort of Denmark",male,https://en.wikipedia.org/wiki/Frederik_X
http://www.wikidata.org/entity/Q1061685,Princess Alexia of the Netherlands,http://www.wikidata.org/entity/Q154952,William Alexander of the Netherlands,female,https://en.wikipedia.org/wiki/Princess_Alexia_of_the_Netherlands
http://www.wikidata.org/entity/Q1032270,Archduke Ferdinand Zvonimir of Austria,http://www.wikidata.org/entity/Q78515,Karl von Habsburg,male,https://en.wikipedia.org/wiki/Ferdinand_Habsburg_(racing_driver)
http://www.wikidata.org/entity/Q1061685,Princess Alexia of the Netherlands,http://www.wikidata.org/entity/Q460960,Queen Máxima of the Netherlands,female,https://en.wikipedia.org/wiki/Princess_Alexia_of_the_Netherlands
http://www.wikidata.org/entity/Q1032270,Archduke Ferdinand Zvonimir of Austria,http://www.wikidata.org/entity/Q1276954,Baroness Francesca Thyssen-Bornemisza,male,https://en.wikipedia.org/wiki/Ferdinand_Habsburg_(racing_driver)
http://www.wikidata.org/entity/Q78515,Karl von Habsburg,http://www.wikidata.org/entity/Q77335,"Regina, Crown Princess of Austria",male,https://en.wikipedia.org/wiki/Karl_von_Habsburg
http://www.wikidata.org/entity/Q77937,Princess Kira of Prussia,http://www.wikidata.org/entity/Q237341,Grand Duchess Kira Kirillovna of Russia,female,https://en.wikipedia.org/wiki/Princess_Kira_of_Prussia
http://www.wikidata.org/entity/Q102139,Margrethe II of Denmark,http://www.wikidata.org/entity/Q163010,Ingrid of Sweden,female,https://en.wikipedia.org/wiki/Margrethe_II
http://www.wikidata.org/entity/Q113733,Archduchess Gabriela of Austria,http://www.wikidata.org/entity/Q77335,"Regina, Crown Princess of Austria",female,https://en.wikipedia.org/wiki/Gabriela_von_Habsburg
http://www.wikidata.org/entity/Q112096,Georg von Habsburg,http://www.wikidata.org/entity/Q77335,"Regina, Crown Princess of Austria",male,https://en.wikipedia.org/wiki/Georg_von_Habsburg
http://www.wikidata.org/entity/Q125361,Prince Michael of Prussia,http://www.wikidata.org/entity/Q237341,Grand Duchess Kira Kirillovna of Russia,male,https://en.wikipedia.org/wiki/Michael_Prinz_von_Preussen
http://www.wikidata.org/entity/Q1076063,Princess Ariane of the Netherlands,http://www.wikidata.org/entity/Q154952,William Alexander of the Netherlands,female,https://en.wikipedia.org/wiki/Princess_Ariane_of_the_Netherlands
http://www.wikidata.org/entity/Q1076063,Princess Ariane of the Netherlands,http://www.wikidata.org/entity/Q460960,Queen Máxima of the Netherlands,female,https://en.wikipedia.org/wiki/Princess_Ariane_of_the_Netherlands
http://www.wikidata.org/entity/Q7740003,Leo Löwenstein,http://www.wikidata.org/entity/Q4751836,"Anastasia, Princess of Löwenstein-Wertheim-Rosenberg",male,https://en.wikipedia.org/wiki/Leo_L%C3%B6wenstein
http://www.wikidata.org/entity/Q7562997,"Archduchess Sophie, Princess of Windisch-Graetz",http://www.wikidata.org/entity/Q12165601,Archduke Ferdinand of Austria,female,https://en.wikipedia.org/wiki/Sophie_Habsburg
http://www.wikidata.org/entity/Q75383406,Lady Mary Wellesley,http://www.wikidata.org/entity/Q2960441,"Charles Wellesley, 9th Duke of Wellington",female,https://en.wikipedia.org/wiki/Lady_Mary_Wellesley
http://www.wikidata.org/entity/Q75383406,Lady Mary Wellesley,http://www.wikidata.org/entity/Q7244552,Princess Antonia of Prussia,female,https://en.wikipedia.org/wiki/Lady_Mary_Wellesley
http://www.wikidata.org/entity/Q7740003,Leo Löwenstein,http://www.wikidata.org/entity/Q104235,"Alois-Konstantin, 9th Prince of Löwenstein-Wertheim-Rosenberg",male,https://en.wikipedia.org/wiki/Leo_L%C3%B6wenstein
http://www.wikidata.org/entity/Q7562997,"Archduchess Sophie, Princess of Windisch-Graetz",http://www.wikidata.org/entity/Q23659419,"Archduchess Helene, Archduchess Ferdinand of Austria",female,https://en.wikipedia.org/wiki/Sophie_Habsburg
http://www.wikidata.org/entity/Q75383463,Lady Charlotte Wellesley,http://www.wikidata.org/entity/Q2960441,"Charles Wellesley, 9th Duke of Wellington",female,https://en.wikipedia.org/wiki/Lady_Charlotte_Wellesley
http://www.wikidata.org/entity/Q4800637,"Arthur Wellesley, Earl of Mornington",http://www.wikidata.org/entity/Q2960441,"Charles Wellesley, 9th Duke of Wellington",male,"https://en.wikipedia.org/wiki/Arthur_Wellesley,_Earl_of_Mornington"
http://www.wikidata.org/entity/Q75383463,Lady Charlotte Wellesley,http://www.wikidata.org/entity/Q7244552,Princess Antonia of Prussia,female,https://en.wikipedia.org/wiki/Lady_Charlotte_Wellesley
http://www.wikidata.org/entity/Q4800637,"Arthur Wellesley, Earl of Mornington",http://www.wikidata.org/entity/Q7244552,Princess Antonia of Prussia,male,"https://en.wikipedia.org/wiki/Arthur_Wellesley,_Earl_of_Mornington"
http://www.wikidata.org/entity/Q8951675,Archduchess Eleonore of Austria,http://www.wikidata.org/entity/Q1276954,Baroness Francesca Thyssen-Bornemisza,female,https://en.wikipedia.org/wiki/Eleonore_von_Habsburg
http://www.wikidata.org/entity/Q3512965,Eilika Duchess of Oldenburg,http://www.wikidata.org/entity/Q75390946,Ilka Gräfin zu Ortenburg,female,https://en.wikipedia.org/wiki/Duchess_Eilika_of_Oldenburg
http://www.wikidata.org/entity/Q8951675,Archduchess Eleonore of Austria,http://www.wikidata.org/entity/Q78515,Karl von Habsburg,female,https://en.wikipedia.org/wiki/Eleonore_von_Habsburg
http://www.wikidata.org/entity/Q3512965,Eilika Duchess of Oldenburg,http://www.wikidata.org/entity/Q75390945,Duke Johann of Oldenburg,female,https://en.wikipedia.org/wiki/Duchess_Eilika_of_Oldenburg
http://www.wikidata.org/entity/Q158258,"Prince Edward, Duke of Kent",http://www.wikidata.org/entity/Q170184,Princess Marina of Greece and Denmark,male,"https://en.wikipedia.org/wiki/Prince_Edward,_Duke_of_Kent"
http://www.wikidata.org/entity/Q265691,Princess Nathalie of Sayn-Wittgenstein-Berleburg,http://www.wikidata.org/entity/Q62492,"Richard, 6th Prince of Sayn-Wittgenstein-Berleburg",female,https://en.wikipedia.org/wiki/Princess_Nathalie_of_Sayn-Wittgenstein-Berleburg
http://www.wikidata.org/entity/Q242348,Princess Alexia of Greece and Denmark,http://www.wikidata.org/entity/Q151773,Constantine II of Greece,female,https://en.wikipedia.org/wiki/Princess_Alexia_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q292274,Princess Theodora of Greece and Denmark,http://www.wikidata.org/entity/Q151773,Constantine II of Greece,female,https://en.wikipedia.org/wiki/Princess_Theodora_of_Greece_and_Denmark_(born_1983)
http://www.wikidata.org/entity/Q257926,Princess Elizabeth of Serbia,http://www.wikidata.org/entity/Q235432,Princess Olga of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Elizabeth_of_Yugoslavia
http://www.wikidata.org/entity/Q313752,Prince Michael of Kent,http://www.wikidata.org/entity/Q170184,Princess Marina of Greece and Denmark,male,https://en.wikipedia.org/wiki/Prince_Michael_of_Kent
http://www.wikidata.org/entity/Q170191,"Princess Alexandra, Lady Ogilvy",http://www.wikidata.org/entity/Q170184,Princess Marina of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Alexandra_(born_1936)
http://www.wikidata.org/entity/Q381700,"Pavlos, Crown Prince of Greece",http://www.wikidata.org/entity/Q151773,Constantine II of Greece,male,"https://en.wikipedia.org/wiki/Pavlos,_Crown_Prince_of_Greece"
http://www.wikidata.org/entity/Q1797989,Princess Alexandra of Sayn-Wittgenstein-Berleburg,http://www.wikidata.org/entity/Q62492,"Richard, 6th Prince of Sayn-Wittgenstein-Berleburg",female,https://en.wikipedia.org/wiki/Princess_Alexandra_of_Sayn-Wittgenstein-Berleburg
http://www.wikidata.org/entity/Q1797936,"Gustav, 7th Prince of Sayn-Wittgenstein-Berleburg",http://www.wikidata.org/entity/Q62492,"Richard, 6th Prince of Sayn-Wittgenstein-Berleburg",male,"https://en.wikipedia.org/wiki/Gustav,_7th_Prince_of_Sayn-Wittgenstein-Berleburg"
http://www.wikidata.org/entity/Q583639,Prince Nikolaos of Greece and Denmark,http://www.wikidata.org/entity/Q151773,Constantine II of Greece,male,https://en.wikipedia.org/wiki/Prince_Nikolaos_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q2468206,Grand Duke George Mikhailovich of Russia,http://www.wikidata.org/entity/Q64217,Prince Franz Wilhelm of Prussia,male,https://en.wikipedia.org/wiki/Grand_Duke_George_Mikhailovich_of_Russia
http://www.wikidata.org/entity/Q3358467,Count Claus-Casimir of Orange-Nassau,http://www.wikidata.org/entity/Q355254,Prince Constantijn of the Netherlands,male,https://en.wikipedia.org/wiki/Count_Claus-Casimir_of_Orange-Nassau
http://www.wikidata.org/entity/Q1966130,Prince Philippos of Greece and Denmark,http://www.wikidata.org/entity/Q151773,Constantine II of Greece,male,https://en.wikipedia.org/wiki/Prince_Philippos_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q75317573,Prince Hugo de Bourbon de Parme,http://www.wikidata.org/entity/Q510259,"Prince Carlos, Hereditary Duke of Parma",male,https://en.wikipedia.org/wiki/Prince_Hugo_de_Bourbon_de_Parme
http://www.wikidata.org/entity/Q355254,Prince Constantijn of the Netherlands,http://www.wikidata.org/entity/Q29574,Beatrix of the Netherlands,male,https://en.wikipedia.org/wiki/Prince_Constantijn_of_the_Netherlands
http://www.wikidata.org/entity/Q510259,"Prince Carlos, Hereditary Duke of Parma",http://www.wikidata.org/entity/Q263623,Princess Irene of the Netherlands,male,"https://en.wikipedia.org/wiki/Prince_Carlos,_Duke_of_Parma"
http://www.wikidata.org/entity/Q817052,Princess Benedikte of Denmark,http://www.wikidata.org/entity/Q163010,Ingrid of Sweden,female,https://en.wikipedia.org/wiki/Princess_Benedikte_of_Denmark
http://www.wikidata.org/entity/Q564889,Queen Anne-Marie of Greece,http://www.wikidata.org/entity/Q163010,Ingrid of Sweden,female,https://en.wikipedia.org/wiki/Queen_Anne-Marie_of_Greece
http://www.wikidata.org/entity/Q1765834,Princess Margarita de Bourbon de Parme,http://www.wikidata.org/entity/Q263623,Princess Irene of the Netherlands,female,https://en.wikipedia.org/wiki/Princess_Margarita_de_Bourbon_de_Parme
http://www.wikidata.org/entity/Q2242035,Prince Alexander of Serbia,http://www.wikidata.org/entity/Q235432,Princess Olga of Greece and Denmark,male,https://en.wikipedia.org/wiki/Prince_Alexander_of_Yugoslavia_(1924%E2%80%932016)
http://www.wikidata.org/entity/Q5312748,Christian Duke  of Oldenburg,http://www.wikidata.org/entity/Q4742208,"Ameli, Duchess of Oldenburg",male,"https://en.wikipedia.org/wiki/Christian,_Duke_of_Oldenburg"
http://www.wikidata.org/entity/Q4590751,Prince Nikola of Yugoslavia,http://www.wikidata.org/entity/Q235432,Princess Olga of Greece and Denmark,male,https://en.wikipedia.org/wiki/Prince_Nikola_of_Yugoslavia
http://www.wikidata.org/entity/Q5311288,Donata of Mecklenburg,http://www.wikidata.org/entity/Q3104331,Princess Barbara of Prussia,female,https://en.wikipedia.org/wiki/Donata_Mecklenburg-Solodkoff
http://www.wikidata.org/entity/Q77937,Princess Kira of Prussia,http://www.wikidata.org/entity/Q311442,"Louis Ferdinand, Prince of Prussia",female,https://en.wikipedia.org/wiki/Princess_Kira_of_Prussia
http://www.wikidata.org/entity/Q77555,"Archduchess Walburga, Countess Douglas",http://www.wikidata.org/entity/Q76343,Otto von Habsburg,female,https://en.wikipedia.org/wiki/Walburga_Habsburg_Douglas
http://www.wikidata.org/entity/Q7244552,Princess Antonia of Prussia,http://www.wikidata.org/entity/Q6469999,Brigid Guinness,female,"https://en.wikipedia.org/wiki/Princess_Antonia,_Duchess_of_Wellington"
http://www.wikidata.org/entity/Q78515,Karl von Habsburg,http://www.wikidata.org/entity/Q76343,Otto von Habsburg,male,https://en.wikipedia.org/wiki/Karl_von_Habsburg
http://www.wikidata.org/entity/Q102139,Margrethe II of Denmark,http://www.wikidata.org/entity/Q151312,Frederik IX of Denmark,female,https://en.wikipedia.org/wiki/Margrethe_II
http://www.wikidata.org/entity/Q112096,Georg von Habsburg,http://www.wikidata.org/entity/Q76343,Otto von Habsburg,male,https://en.wikipedia.org/wiki/Georg_von_Habsburg
http://www.wikidata.org/entity/Q125361,Prince Michael of Prussia,http://www.wikidata.org/entity/Q311442,"Louis Ferdinand, Prince of Prussia",male,https://en.wikipedia.org/wiki/Michael_Prinz_von_Preussen
http://www.wikidata.org/entity/Q113733,Archduchess Gabriela of Austria,http://www.wikidata.org/entity/Q76343,Otto von Habsburg,female,https://en.wikipedia.org/wiki/Gabriela_von_Habsburg
http://www.wikidata.org/entity/Q160495,"Christian, Crown Prince of Denmark",http://www.wikidata.org/entity/Q208615,Queen Mary of Denmark,male,"https://en.wikipedia.org/wiki/Christian,_Crown_Prince_of_Denmark"
http://www.wikidata.org/entity/Q1004751,Count Felix of Monpezat,http://www.wikidata.org/entity/Q272905,"Alexandra Manley, Countess of Frederiksborg",male,https://en.wikipedia.org/wiki/Count_Felix_of_Monpezat
http://www.wikidata.org/entity/Q241033,Count Nikolai of Monpezat,http://www.wikidata.org/entity/Q272905,"Alexandra Manley, Countess of Frederiksborg",male,https://en.wikipedia.org/wiki/Count_Nikolai_of_Monpezat
http://www.wikidata.org/entity/Q1004751,Count Felix of Monpezat,http://www.wikidata.org/entity/Q159101,Prince Joachim of Denmark,male,https://en.wikipedia.org/wiki/Count_Felix_of_Monpezat
http://www.wikidata.org/entity/Q160495,"Christian, Crown Prince of Denmark",http://www.wikidata.org/entity/Q1004037,Frederik X of Denmark,male,"https://en.wikipedia.org/wiki/Christian,_Crown_Prince_of_Denmark"
http://www.wikidata.org/entity/Q241033,Count Nikolai of Monpezat,http://www.wikidata.org/entity/Q159101,Prince Joachim of Denmark,male,https://en.wikipedia.org/wiki/Count_Nikolai_of_Monpezat
http://www.wikidata.org/entity/Q170191,"Princess Alexandra, Lady Ogilvy",http://www.wikidata.org/entity/Q160770,"Prince George, Duke of Kent",female,https://en.wikipedia.org/wiki/Princess_Alexandra_(born_1936)
http://www.wikidata.org/entity/Q158258,"Prince Edward, Duke of Kent",http://www.wikidata.org/entity/Q160770,"Prince George, Duke of Kent",male,"https://en.wikipedia.org/wiki/Prince_Edward,_Duke_of_Kent"
http://www.wikidata.org/entity/Q257926,Princess Elizabeth of Serbia,http://www.wikidata.org/entity/Q313128,Prince Paul of Yugoslavia,female,https://en.wikipedia.org/wiki/Princess_Elizabeth_of_Yugoslavia
http://www.wikidata.org/entity/Q313752,Prince Michael of Kent,http://www.wikidata.org/entity/Q160770,"Prince George, Duke of Kent",male,https://en.wikipedia.org/wiki/Prince_Michael_of_Kent
http://www.wikidata.org/entity/Q1429306,Princess Isabella of Denmark,http://www.wikidata.org/entity/Q208615,Queen Mary of Denmark,female,https://en.wikipedia.org/wiki/Princess_Isabella_of_Denmark
http://www.wikidata.org/entity/Q1640126,Prince Vincent of Denmark,http://www.wikidata.org/entity/Q208615,Queen Mary of Denmark,male,https://en.wikipedia.org/wiki/Prince_Vincent_of_Denmark
http://www.wikidata.org/entity/Q2036974,Countess Athena of Monpezat,http://www.wikidata.org/entity/Q231895,Princess Marie of Denmark,female,https://en.wikipedia.org/wiki/Countess_Athena_of_Monpezat
http://www.wikidata.org/entity/Q1640126,Prince Vincent of Denmark,http://www.wikidata.org/entity/Q1004037,Frederik X of Denmark,male,https://en.wikipedia.org/wiki/Prince_Vincent_of_Denmark
http://www.wikidata.org/entity/Q2036974,Countess Athena of Monpezat,http://www.wikidata.org/entity/Q159101,Prince Joachim of Denmark,female,https://en.wikipedia.org/wiki/Countess_Athena_of_Monpezat
http://www.wikidata.org/entity/Q1429306,Princess Isabella of Denmark,http://www.wikidata.org/entity/Q1004037,Frederik X of Denmark,female,https://en.wikipedia.org/wiki/Princess_Isabella_of_Denmark
http://www.wikidata.org/entity/Q355254,Prince Constantijn of the Netherlands,http://www.wikidata.org/entity/Q159609,"Prince Claus, Prince Consort of the Netherlands",male,https://en.wikipedia.org/wiki/Prince_Constantijn_of_the_Netherlands
http://www.wikidata.org/entity/Q510259,"Prince Carlos, Hereditary Duke of Parma",http://www.wikidata.org/entity/Q537914,"Prince Carlos Hugo, Duke of Parma",male,"https://en.wikipedia.org/wiki/Prince_Carlos,_Duke_of_Parma"
http://www.wikidata.org/entity/Q817052,Princess Benedikte of Denmark,http://www.wikidata.org/entity/Q151312,Frederik IX of Denmark,female,https://en.wikipedia.org/wiki/Princess_Benedikte_of_Denmark
http://www.wikidata.org/entity/Q564889,Queen Anne-Marie of Greece,http://www.wikidata.org/entity/Q151312,Frederik IX of Denmark,female,https://en.wikipedia.org/wiki/Queen_Anne-Marie_of_Greece
http://www.wikidata.org/entity/Q2242035,Prince Alexander of Serbia,http://www.wikidata.org/entity/Q313128,Prince Paul of Yugoslavia,male,https://en.wikipedia.org/wiki/Prince_Alexander_of_Yugoslavia_(1924%E2%80%932016)
http://www.wikidata.org/entity/Q1765834,Princess Margarita de Bourbon de Parme,http://www.wikidata.org/entity/Q537914,"Prince Carlos Hugo, Duke of Parma",female,https://en.wikipedia.org/wiki/Princess_Margarita_de_Bourbon_de_Parme
http://www.wikidata.org/entity/Q2317090,Count Henrik of Monpezat,http://www.wikidata.org/entity/Q159101,Prince Joachim of Denmark,male,https://en.wikipedia.org/wiki/Count_Henrik_of_Monpezat
http://www.wikidata.org/entity/Q2793486,Prince Constantine Alexios of Greece and Denmark,http://www.wikidata.org/entity/Q381700,"Pavlos, Crown Prince of Greece",male,https://en.wikipedia.org/wiki/Prince_Constantine-Alexios_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q3736843,"Edward Windsor, Lord Downpatrick",http://www.wikidata.org/entity/Q1009513,"George Windsor, Earl of St Andrews",male,"https://en.wikipedia.org/wiki/Edward_Windsor,_Lord_Downpatrick"
