item,itemLabel,parent,parentLabel,genderLabel,article
http://www.wikidata.org/entity/Q7244274,Prince Wilhelm Victor of Prussia,http://www.wikidata.org/entity/Q261826,Princess Adelaide of Saxe-Meiningen,male,https://en.wikipedia.org/wiki/Prince_Wilhelm_Victor_of_Prussia
http://www.wikidata.org/entity/Q2624237,Princess Maria Pia of the Two Sicilies,http://www.wikidata.org/entity/Q255400,Princess Maria Antonietta of Bourbon-Two Sicilies,female,https://en.wikipedia.org/wiki/Princess_Maria_di_Grazia_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q3756709,Prince Gabriel of the Two Sicilies,http://www.wikidata.org/entity/Q255400,Princess Maria Antonietta of Bourbon-Two Sicilies,male,https://en.wikipedia.org/wiki/Prince_Gabriel_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q3745365,Prince Filippo of the Two Sicilies,http://www.wikidata.org/entity/Q255400,Princess Maria Antonietta of Bourbon-Two Sicilies,male,https://en.wikipedia.org/wiki/Prince_Philip_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q2205590,Lord Leopold Mountbatten,http://www.wikidata.org/entity/Q444347,Prince Henry of Battenberg,male,https://en.wikipedia.org/wiki/Lord_Leopold_Mountbatten
http://www.wikidata.org/entity/Q2189056,Prince Alexander Ferdinand of Prussia,http://www.wikidata.org/entity/Q58777,Prince August Wilhelm of Prussia,male,https://en.wikipedia.org/wiki/Prince_Alexander_Ferdinand_of_Prussia
http://www.wikidata.org/entity/Q2351869,Prince Maurice of Battenberg,http://www.wikidata.org/entity/Q444347,Prince Henry of Battenberg,male,https://en.wikipedia.org/wiki/Prince_Maurice_of_Battenberg
http://www.wikidata.org/entity/Q2412713,Infanta María Cristina of Spain,http://www.wikidata.org/entity/Q18363,Alfonso XIII,female,https://en.wikipedia.org/wiki/Infanta_Mar%C3%ADa_Cristina_of_Spain
http://www.wikidata.org/entity/Q708874,"Prince Philippe, Duke of Orléans",http://www.wikidata.org/entity/Q242879,Princess María Isabel of Orléans,male,"https://en.wikipedia.org/wiki/Prince_Philippe,_Duke_of_Orl%C3%A9ans"
http://www.wikidata.org/entity/Q518879,Prince Carlos of the Two Sicilies,http://www.wikidata.org/entity/Q255400,Princess Maria Antonietta of Bourbon-Two Sicilies,male,https://en.wikipedia.org/wiki/Prince_Carlos_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q962762,Princess Louise of Orléans,http://www.wikidata.org/entity/Q242879,Princess María Isabel of Orléans,female,https://en.wikipedia.org/wiki/Princess_Louise_of_Orl%C3%A9ans
http://www.wikidata.org/entity/Q969754,"Ferdinand d'Orléans, Duke of Montpensier",http://www.wikidata.org/entity/Q242879,Princess María Isabel of Orléans,male,"https://en.wikipedia.org/wiki/Prince_Ferdinand,_Duke_of_Montpensier"
http://www.wikidata.org/entity/Q1943652,"Prince Ranieri, Duke of Castro",http://www.wikidata.org/entity/Q255400,Princess Maria Antonietta of Bourbon-Two Sicilies,male,"https://en.wikipedia.org/wiki/Prince_Ranieri,_Duke_of_Castro"
http://www.wikidata.org/entity/Q19006,Princess Elizabeth of Greece and Denmark,http://www.wikidata.org/entity/Q170160,Prince Nicholas of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Elizabeth_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q60741,"Prince Philipp, Landgrave of Hesse",http://www.wikidata.org/entity/Q63679,Prince Frederick Charles of Hesse,male,"https://en.wikipedia.org/wiki/Philipp,_Landgrave_of_Hesse"
http://www.wikidata.org/entity/Q1943652,"Prince Ranieri, Duke of Castro",http://www.wikidata.org/entity/Q439014,"Prince Alfonso, Count of Caserta",male,"https://en.wikipedia.org/wiki/Prince_Ranieri,_Duke_of_Castro"
http://www.wikidata.org/entity/Q969754,"Ferdinand d'Orléans, Duke of Montpensier",http://www.wikidata.org/entity/Q354477,"Prince Philippe, Count of Paris",male,"https://en.wikipedia.org/wiki/Prince_Ferdinand,_Duke_of_Montpensier"
http://www.wikidata.org/entity/Q962762,Princess Louise of Orléans,http://www.wikidata.org/entity/Q354477,"Prince Philippe, Count of Paris",female,https://en.wikipedia.org/wiki/Princess_Louise_of_Orl%C3%A9ans
http://www.wikidata.org/entity/Q80976,"Prince Philip, Duke of Edinburgh",http://www.wikidata.org/entity/Q156531,Prince Andrew of Greece and Denmark,male,"https://en.wikipedia.org/wiki/Prince_Philip,_Duke_of_Edinburgh"
http://www.wikidata.org/entity/Q67038,Prince Wolfgang of Hesse,http://www.wikidata.org/entity/Q63679,Prince Frederick Charles of Hesse,male,https://en.wikipedia.org/wiki/Prince_Wolfgang_of_Hesse
http://www.wikidata.org/entity/Q70203,Duke Christian Ludwig of Mecklenburg-Schwerin,http://www.wikidata.org/entity/Q57930,Frederick Francis IV,male,https://en.wikipedia.org/wiki/Duke_Christian_Louis_of_Mecklenburg
http://www.wikidata.org/entity/Q2624237,Princess Maria Pia of the Two Sicilies,http://www.wikidata.org/entity/Q439014,"Prince Alfonso, Count of Caserta",female,https://en.wikipedia.org/wiki/Princess_Maria_di_Grazia_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q3756709,Prince Gabriel of the Two Sicilies,http://www.wikidata.org/entity/Q439014,"Prince Alfonso, Count of Caserta",male,https://en.wikipedia.org/wiki/Prince_Gabriel_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q3745365,Prince Filippo of the Two Sicilies,http://www.wikidata.org/entity/Q439014,"Prince Alfonso, Count of Caserta",male,https://en.wikipedia.org/wiki/Prince_Philip_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q518879,Prince Carlos of the Two Sicilies,http://www.wikidata.org/entity/Q439014,"Prince Alfonso, Count of Caserta",male,https://en.wikipedia.org/wiki/Prince_Carlos_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q708874,"Prince Philippe, Duke of Orléans",http://www.wikidata.org/entity/Q354477,"Prince Philippe, Count of Paris",male,"https://en.wikipedia.org/wiki/Prince_Philippe,_Duke_of_Orl%C3%A9ans"
http://www.wikidata.org/entity/Q92141,Prince Wilhelm-Karl of Prussia,http://www.wikidata.org/entity/Q61242,Prince Oskar of Prussia,male,https://en.wikipedia.org/wiki/Wilhelm_Karl_Prinz_von_Preussen
http://www.wikidata.org/entity/Q151742,Alexander of Greece,http://www.wikidata.org/entity/Q152099,Constantine I of Greece,male,https://en.wikipedia.org/wiki/Alexander_of_Greece
http://www.wikidata.org/entity/Q62602,"Prince Berthold, Margrave of Baden",http://www.wikidata.org/entity/Q271998,Princess Marie Louise of Hanover,male,"https://en.wikipedia.org/wiki/Berthold,_Margrave_of_Baden"
http://www.wikidata.org/entity/Q86044,"Duchess Helena, Hereditary Duchess of Württemberg",http://www.wikidata.org/entity/Q450684,"Archduchess Maria Cristina, Hereditary Grand Duchess of Tuscany",female,https://en.wikipedia.org/wiki/Archduchess_Helena_of_Austria
http://www.wikidata.org/entity/Q84971,"Duchess Rosa, Duchess of Württemberg",http://www.wikidata.org/entity/Q450684,"Archduchess Maria Cristina, Hereditary Grand Duchess of Tuscany",female,https://en.wikipedia.org/wiki/Archduchess_Rosa_of_Austria
http://www.wikidata.org/entity/Q2290508,"Prince Ferdinand Pius, Duke of Calabria",http://www.wikidata.org/entity/Q439014,"Prince Alfonso, Count of Caserta",male,"https://en.wikipedia.org/wiki/Prince_Ferdinand_Pius,_Duke_of_Castro"
http://www.wikidata.org/entity/Q2131670,"Prince Georg Wilhelm, Hereditary Prince of Hanover",http://www.wikidata.org/entity/Q437001,"Ernst August, Crown Prince of Hanover",male,"https://en.wikipedia.org/wiki/George_William,_Hereditary_Prince_of_Hanover"
http://www.wikidata.org/entity/Q154308,Manuel II of Portugal,http://www.wikidata.org/entity/Q236965,Amélie of Orléans,male,https://en.wikipedia.org/wiki/Manuel_II_of_Portugal
http://www.wikidata.org/entity/Q2290508,"Prince Ferdinand Pius, Duke of Calabria",http://www.wikidata.org/entity/Q255400,Princess Maria Antonietta of Bourbon-Two Sicilies,male,"https://en.wikipedia.org/wiki/Prince_Ferdinand_Pius,_Duke_of_Castro"
http://www.wikidata.org/entity/Q2131670,"Prince Georg Wilhelm, Hereditary Prince of Hanover",http://www.wikidata.org/entity/Q217504,"Thyra, Crown Princess of Hanover",male,"https://en.wikipedia.org/wiki/George_William,_Hereditary_Prince_of_Hanover"
http://www.wikidata.org/entity/Q169902,"Prince Aimone, 4th Duke of Aosta",http://www.wikidata.org/entity/Q260525,Princess Hélène of Orléans,male,"https://en.wikipedia.org/wiki/Prince_Aimone,_Duke_of_Aosta"
http://www.wikidata.org/entity/Q152935,George II of Greece,http://www.wikidata.org/entity/Q152099,Constantine I of Greece,male,https://en.wikipedia.org/wiki/George_II_of_Greece
http://www.wikidata.org/entity/Q433753,Princess Xenia Georgievna of Russia,http://www.wikidata.org/entity/Q232732,Princess Maria of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Xenia_Georgievna_of_Russia
http://www.wikidata.org/entity/Q2465289,Princess Maria Immacolata of the Two Sicilies,http://www.wikidata.org/entity/Q255400,Princess Maria Antonietta of Bourbon-Two Sicilies,female,https://en.wikipedia.org/wiki/Princess_Maria_Immacolata_of_Bourbon-Two_Sicilies_(1874%E2%80%931947)
http://www.wikidata.org/entity/Q372740,"Luís Filipe, Prince Royal of Portugal",http://www.wikidata.org/entity/Q236965,Amélie of Orléans,male,"https://en.wikipedia.org/wiki/Lu%C3%ADs_Filipe,_Prince_Royal_of_Portugal"
http://www.wikidata.org/entity/Q273237,Princess Isabelle d’Orléans,http://www.wikidata.org/entity/Q261322,Princess Isabelle d’Orléans,female,https://en.wikipedia.org/wiki/Princess_Isabelle_of_Orl%C3%A9ans_(1900%E2%80%931983)
http://www.wikidata.org/entity/Q235128,"Infanta María de las Mercedes, Countess of Barcelona",http://www.wikidata.org/entity/Q962762,Princess Louise of Orléans,female,https://en.wikipedia.org/wiki/Princess_Mar%C3%ADa_de_las_Mercedes_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q372954,Grand Duke Dmitri Pavlovich of Russia,http://www.wikidata.org/entity/Q232728,Princess Alexandra of Greece and Denmark,male,https://en.wikipedia.org/wiki/Grand_Duke_Dmitri_Pavlovich_of_Russia
http://www.wikidata.org/entity/Q601229,Prince Peter of Greece and Denmark,http://www.wikidata.org/entity/Q115472,Marie Bonaparte,male,https://en.wikipedia.org/wiki/Prince_Peter_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q630371,Princess Sophie of Greece and Denmark,http://www.wikidata.org/entity/Q116062,Princess Alice of Battenberg,female,https://en.wikipedia.org/wiki/Princess_Sophie_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q2465289,Princess Maria Immacolata of the Two Sicilies,http://www.wikidata.org/entity/Q439014,"Prince Alfonso, Count of Caserta",female,https://en.wikipedia.org/wiki/Princess_Maria_Immacolata_of_Bourbon-Two_Sicilies_(1874%E2%80%931947)
http://www.wikidata.org/entity/Q2800847,Prince Sigismund of Prussia,http://www.wikidata.org/entity/Q116728,"Victoria, Princess Royal",male,https://en.wikipedia.org/wiki/Prince_Sigismund_of_Prussia_(born_1864)
http://www.wikidata.org/entity/Q3026877,Prince Waldemar of Prussia,http://www.wikidata.org/entity/Q116728,"Victoria, Princess Royal",male,https://en.wikipedia.org/wiki/Prince_Waldemar_of_Prussia_(born_1868)
http://www.wikidata.org/entity/Q538411,Prince Henri d'Orléans,http://www.wikidata.org/entity/Q261322,Princess Isabelle d’Orléans,male,"https://en.wikipedia.org/wiki/Henri,_Count_of_Paris_(born_1908)"
http://www.wikidata.org/entity/Q577228,Princess Françoise of Orléans,http://www.wikidata.org/entity/Q261322,Princess Isabelle d’Orléans,female,https://en.wikipedia.org/wiki/Princess_Fran%C3%A7oise_of_Orl%C3%A9ans_(1902%E2%80%931953)
http://www.wikidata.org/entity/Q724825,Prince Michael of Greece and Denmark,http://www.wikidata.org/entity/Q577228,Princess Françoise of Orléans,male,https://en.wikipedia.org/wiki/Prince_Michael_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q431121,"Prince Amedeo, 3rd Duke of Aosta",http://www.wikidata.org/entity/Q260525,Princess Hélène of Orléans,male,"https://en.wikipedia.org/wiki/Prince_Amedeo,_Duke_of_Aosta"
http://www.wikidata.org/entity/Q162177,Helen of Greece and Denmark,http://www.wikidata.org/entity/Q152099,Constantine I of Greece,female,https://en.wikipedia.org/wiki/Helen_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q2800847,Prince Sigismund of Prussia,http://www.wikidata.org/entity/Q58600,"Frederick III, German Emperor",male,https://en.wikipedia.org/wiki/Prince_Sigismund_of_Prussia_(born_1864)
http://www.wikidata.org/entity/Q3026877,Prince Waldemar of Prussia,http://www.wikidata.org/entity/Q58600,"Frederick III, German Emperor",male,https://en.wikipedia.org/wiki/Prince_Waldemar_of_Prussia_(born_1868)
http://www.wikidata.org/entity/Q1362941,Pedro Henrique de Orléans e Bragança,http://www.wikidata.org/entity/Q2624237,Princess Maria Pia of the Two Sicilies,male,https://en.wikipedia.org/wiki/Pedro_Henrique_of_Orl%C3%A9ans-Braganza
http://www.wikidata.org/entity/Q1333222,"Infante Alfonso, Duke of Calabria",http://www.wikidata.org/entity/Q129179,"María de las Mercedes, Princess of Asturias",male,"https://en.wikipedia.org/wiki/Infante_Alfonso,_Duke_of_Calabria"
http://www.wikidata.org/entity/Q155394,Paul of Greece,http://www.wikidata.org/entity/Q152099,Constantine I of Greece,male,https://en.wikipedia.org/wiki/Paul_of_Greece
http://www.wikidata.org/entity/Q898347,Nina Georgievna of Russia,http://www.wikidata.org/entity/Q232732,Princess Maria of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Nina_Georgievna_of_Russia
http://www.wikidata.org/entity/Q170184,Princess Marina of Greece and Denmark,http://www.wikidata.org/entity/Q170160,Prince Nicholas of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Marina_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q235432,Princess Olga of Greece and Denmark,http://www.wikidata.org/entity/Q170160,Prince Nicholas of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Olga_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q215791,"Friedrich Franz, Hereditary Grand Duke of Mecklenburg-Schwerin",http://www.wikidata.org/entity/Q57930,Frederick Francis IV,male,"https://en.wikipedia.org/wiki/Friedrich_Franz,_Hereditary_Grand_Duke_of_Mecklenburg-Schwerin"
http://www.wikidata.org/entity/Q235438,Grand Duchess Maria Pavlovna of Russia,http://www.wikidata.org/entity/Q372964,Grand Duke Paul Alexandrovich of Russia,female,https://en.wikipedia.org/wiki/Grand_Duchess_Maria_Pavlovna_of_Russia_(1890%E2%80%931958)
http://www.wikidata.org/entity/Q236196,Princess Cecilie of Greece and Denmark,http://www.wikidata.org/entity/Q156531,Prince Andrew of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Cecilie_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q2635204,Princess María de los Dolores of Bourbon-Two Sicilies,http://www.wikidata.org/entity/Q962762,Princess Louise of Orléans,female,https://en.wikipedia.org/wiki/Princess_Mar%C3%ADa_de_los_Dolores_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q2278538,Princess Anne of Orléans,http://www.wikidata.org/entity/Q261322,Princess Isabelle d’Orléans,female,https://en.wikipedia.org/wiki/Princess_Anne_of_Orl%C3%A9ans
http://www.wikidata.org/entity/Q2457276,Infanta Isabel Alfonsa of Spain,http://www.wikidata.org/entity/Q129179,"María de las Mercedes, Princess of Asturias",female,https://en.wikipedia.org/wiki/Princess_Isabel_Alfonsa_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q2324276,"Prince Ferdinando, Duke of Castro",http://www.wikidata.org/entity/Q3847184,Countess Maria Carolina Zamoyska,male,"https://en.wikipedia.org/wiki/Prince_Ferdinand,_Duke_of_Castro"
http://www.wikidata.org/entity/Q2169403,Princess Herzeleide of Prussia,http://www.wikidata.org/entity/Q772541,Countess Ina Marie von Bassewitz,female,https://en.wikipedia.org/wiki/Princess_Herzeleide_of_Prussia
http://www.wikidata.org/entity/Q2150403,Prince Richard of Hesse,http://www.wikidata.org/entity/Q61338,Princess Margaret of Prussia,male,https://en.wikipedia.org/wiki/Prince_Richard_of_Hesse
http://www.wikidata.org/entity/Q2379307,Princess Eugénie of Greece and Denmark,http://www.wikidata.org/entity/Q115472,Marie Bonaparte,female,https://en.wikipedia.org/wiki/Princess_Eug%C3%A9nie_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q2314771,Prince Christoph of Hesse-Kassel,http://www.wikidata.org/entity/Q61338,Princess Margaret of Prussia,male,https://en.wikipedia.org/wiki/Prince_Christoph_of_Hesse
http://www.wikidata.org/entity/Q240317,Princess Margarita of Greece and Denmark,http://www.wikidata.org/entity/Q156531,Prince Andrew of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Margarita_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q4997826,Infante Ferdinand of Spain,http://www.wikidata.org/entity/Q129179,"María de las Mercedes, Princess of Asturias",male,https://en.wikipedia.org/wiki/Infante_Ferdinand_of_Spain
http://www.wikidata.org/entity/Q1212263,Princess Maria of Romania,http://www.wikidata.org/entity/Q930013,Michael I of Romania,female,https://en.wikipedia.org/wiki/Princess_Maria_of_Romania_(born_1964)
http://www.wikidata.org/entity/Q3268142,"Philip, Hereditary Prince of Serbia",http://www.wikidata.org/entity/Q815126,"Alexander, Crown Prince of Serbia",male,"https://en.wikipedia.org/wiki/Philip,_Hereditary_Prince_of_Yugoslavia"
http://www.wikidata.org/entity/Q2467920,Prince Peter of Serbia,http://www.wikidata.org/entity/Q815126,"Alexander, Crown Prince of Serbia",male,https://en.wikipedia.org/wiki/Prince_Peter_of_Yugoslavia
http://www.wikidata.org/entity/Q96731,"Prince Bernhard, Margrave of Baden",http://www.wikidata.org/entity/Q1913939,"Prince Maximilian, Margrave of Baden",male,"https://en.wikipedia.org/wiki/Bernhard,_Margrave_of_Baden"
http://www.wikidata.org/entity/Q663875,Margareta of Romania,http://www.wikidata.org/entity/Q930013,Michael I of Romania,female,https://en.wikipedia.org/wiki/Margareta_of_Romania
http://www.wikidata.org/entity/Q4590782,Prince Nikola of Serbia,http://www.wikidata.org/entity/Q3424937,Princess Margarita of Baden,male,https://en.wikipedia.org/wiki/Prince_Nikola_of_Yugoslavia_(born_1958)
http://www.wikidata.org/entity/Q2001499,Princess Sibilla of Luxembourg,http://www.wikidata.org/entity/Q6049946,Olimpia Torlonia,female,https://en.wikipedia.org/wiki/Princess_Sibilla_of_Luxembourg
http://www.wikidata.org/entity/Q620337,"Jean-Christophe, Prince Napoléon",http://www.wikidata.org/entity/Q4925346,Princess Béatrice of the Two Sicilies,male,"https://en.wikipedia.org/wiki/Jean-Christophe,_Prince_Napol%C3%A9on"
http://www.wikidata.org/entity/Q1781299,Prince Dimitri Karađorđević,http://www.wikidata.org/entity/Q2242035,Prince Alexander of Serbia,male,https://en.wikipedia.org/wiki/Prince_Dimitri_of_Yugoslavia
http://www.wikidata.org/entity/Q1468375,Princess Sophie of Romania,http://www.wikidata.org/entity/Q930013,Michael I of Romania,female,https://en.wikipedia.org/wiki/Princess_Sophie_of_Romania
http://www.wikidata.org/entity/Q2423576,Princess Elena of Romania,http://www.wikidata.org/entity/Q930013,Michael I of Romania,female,https://en.wikipedia.org/wiki/Princess_Elena_of_Romania
http://www.wikidata.org/entity/Q242338,Princess Katherine of Greece and Denmark,http://www.wikidata.org/entity/Q152099,Constantine I of Greece,female,https://en.wikipedia.org/wiki/Princess_Katherine_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q3260259,Princess Marie Alexandra of Baden,http://www.wikidata.org/entity/Q271998,Princess Marie Louise of Hanover,female,https://en.wikipedia.org/wiki/Princess_Marie_Alexandra_of_Baden
http://www.wikidata.org/entity/Q2783067,Princess Lucia of Bourbon-Two Sicilies,http://www.wikidata.org/entity/Q70768,"Princess Maria, Duchess of Calabria",female,https://en.wikipedia.org/wiki/Princess_Lucia_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q2679087,"Archduke Gottfried of Austria, Hereditary Grand Duke of Tuscany",http://www.wikidata.org/entity/Q450684,"Archduchess Maria Cristina, Hereditary Grand Duchess of Tuscany",male,https://en.wikipedia.org/wiki/Archduke_Gottfried_of_Austria
http://www.wikidata.org/entity/Q57355,"Prince Georg Friedrich, Prince of Prussia",http://www.wikidata.org/entity/Q63575,Prince Louis Ferdinand of Prussia,male,https://en.wikipedia.org/wiki/Georg_Friedrich_Prinz_von_Preussen
http://www.wikidata.org/entity/Q7740003,Leo Löwenstein,http://www.wikidata.org/entity/Q104235,"Alois-Konstantin, 9th Prince of Löwenstein-Wertheim-Rosenberg",male,https://en.wikipedia.org/wiki/Leo_L%C3%B6wenstein
http://www.wikidata.org/entity/Q58304095,Prince Juan de Bagration-Mukhrani,http://www.wikidata.org/entity/Q5408136,Bagrat de Bagration y de Baviera,male,https://en.wikipedia.org/wiki/Juan_de_Bagration-Mukhrani
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,http://www.wikidata.org/entity/Q594386,Prince Tomislav of Yugoslavia,female,https://en.wikipedia.org/wiki/Princess_Katarina_of_Yugoslavia
http://www.wikidata.org/entity/Q6658829,Princess Irina of Romania,http://www.wikidata.org/entity/Q930013,Michael I of Romania,female,https://en.wikipedia.org/wiki/Princess_Irina_of_Romania
http://www.wikidata.org/entity/Q3387469,"Prince Pedro, Duke of Calabria",http://www.wikidata.org/entity/Q526743,"Infante Carlos, Duke of Calabria",male,"https://en.wikipedia.org/wiki/Prince_Pedro,_Duke_of_Calabria"
http://www.wikidata.org/entity/Q236770,"Princess Irene, Duchess of Aosta",http://www.wikidata.org/entity/Q152099,Constantine I of Greece,female,"https://en.wikipedia.org/wiki/Princess_Irene,_Duchess_of_Aosta"
http://www.wikidata.org/entity/Q7244714,"Princess Maria Carolina, Duchess of Calabria",http://www.wikidata.org/entity/Q1850305,"Prince Carlo, Duke of Castro",female,https://en.wikipedia.org/wiki/Princess_Maria_Carolina_of_Bourbon-Two_Sicilies_(born_2003)
http://www.wikidata.org/entity/Q36812,"William, Prince of Wales",http://www.wikidata.org/entity/Q9685,"Diana, Princess of Wales",male,"https://en.wikipedia.org/wiki/William,_Prince_of_Wales"
http://www.wikidata.org/entity/Q29966442,"Princess Maria Chiara, Duchess of Noto",http://www.wikidata.org/entity/Q1850305,"Prince Carlo, Duke of Castro",female,https://en.wikipedia.org/wiki/Princess_Maria_Chiara_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q3268153,Prince Alexander of Serbia,http://www.wikidata.org/entity/Q815126,"Alexander, Crown Prince of Serbia",male,https://en.wikipedia.org/wiki/Prince_Alexander_of_Yugoslavia_(born_1982)
http://www.wikidata.org/entity/Q3382159,Pia Maria of Orléans-Braganza,http://www.wikidata.org/entity/Q2624237,Princess Maria Pia of the Two Sicilies,female,https://en.wikipedia.org/wiki/Pia_Maria_of_Orl%C3%A9ans-Braganza
http://www.wikidata.org/entity/Q10315513,Iris Mountbatten,http://www.wikidata.org/entity/Q6069164,"Irene Mountbatten, Marchioness of Carisbrooke",female,https://en.wikipedia.org/wiki/Lady_Iris_Mountbatten
http://www.wikidata.org/entity/Q4006506,Princess Urraca of the Two Sicilies,http://www.wikidata.org/entity/Q70768,"Princess Maria, Duchess of Calabria",female,https://en.wikipedia.org/wiki/Princess_Urraca_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q3847609,Infanta Maria de las Mercedes of Spain,http://www.wikidata.org/entity/Q255389,Infanta Maria Teresa Isabel of Spain,female,https://en.wikipedia.org/wiki/Infanta_Mar%C3%ADa_de_las_Mercedes_of_Spain
http://www.wikidata.org/entity/Q255382,Princess Theodora of Greece and Denmark,http://www.wikidata.org/entity/Q156531,Prince Andrew of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Theodora_of_Greece_and_Denmark_(1906%E2%80%931969)
http://www.wikidata.org/entity/Q95828,"Philipp, Prince of Hohenlohe-Langenburg",http://www.wikidata.org/entity/Q72937,"Kraft, Prince of Hohenlohe-Langenburg",male,"https://en.wikipedia.org/wiki/Philipp,_Prince_of_Hohenlohe-Langenburg"
http://www.wikidata.org/entity/Q71778,"Prince Donatus, Landgrave of Hesse",http://www.wikidata.org/entity/Q63284,"Prince Moritz, Landgrave of Hesse",male,"https://en.wikipedia.org/wiki/Donatus,_Landgrave_of_Hesse"
http://www.wikidata.org/entity/Q2468206,Grand Duke George Mikhailovich of Russia,http://www.wikidata.org/entity/Q64217,Prince Franz Wilhelm of Prussia,male,https://en.wikipedia.org/wiki/Grand_Duke_George_Mikhailovich_of_Russia
http://www.wikidata.org/entity/Q3337692,Prince Ludwig Rudolph of Hanover,http://www.wikidata.org/entity/Q61079,"Ernst August, Prince of Hanover",male,https://en.wikipedia.org/wiki/Prince_Ludwig_Rudolf_of_Hanover
http://www.wikidata.org/entity/Q100307,Oskar of Prussia,http://www.wikidata.org/entity/Q92141,Prince Wilhelm-Karl of Prussia,male,https://en.wikipedia.org/wiki/Oskar_Prinz_von_Preussen
http://www.wikidata.org/entity/Q7740003,Leo Löwenstein,http://www.wikidata.org/entity/Q4751836,"Anastasia, Princess of Löwenstein-Wertheim-Rosenberg",male,https://en.wikipedia.org/wiki/Leo_L%C3%B6wenstein
http://www.wikidata.org/entity/Q198780,Bertrand de Orléans e Bragança,http://www.wikidata.org/entity/Q1362941,Pedro Henrique de Orléans e Bragança,male,https://en.wikipedia.org/wiki/Bertrand_of_Orl%C3%A9ans-Braganza
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,http://www.wikidata.org/entity/Q3424937,Princess Margarita of Baden,female,https://en.wikipedia.org/wiki/Princess_Katarina_of_Yugoslavia
http://www.wikidata.org/entity/Q58304095,Prince Juan de Bagration-Mukhrani,http://www.wikidata.org/entity/Q75317936,Maria del Carmen de Ulloa y de Suelves,male,https://en.wikipedia.org/wiki/Juan_de_Bagration-Mukhrani
http://www.wikidata.org/entity/Q433753,Princess Xenia Georgievna of Russia,http://www.wikidata.org/entity/Q524451,Grand Duke George Mikhailovich of Russia,female,https://en.wikipedia.org/wiki/Princess_Xenia_Georgievna_of_Russia
http://www.wikidata.org/entity/Q54386,"Infanta Elena, Duchess of Lugo",http://www.wikidata.org/entity/Q156548,Queen Sofía of Spain,female,"https://en.wikipedia.org/wiki/Infanta_Elena,_Duchess_of_Lugo"
http://www.wikidata.org/entity/Q601229,Prince Peter of Greece and Denmark,http://www.wikidata.org/entity/Q170396,Prince George of Greece and Denmark,male,https://en.wikipedia.org/wiki/Prince_Peter_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q630371,Princess Sophie of Greece and Denmark,http://www.wikidata.org/entity/Q156531,Prince Andrew of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Sophie_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q4590782,Prince Nikola of Serbia,http://www.wikidata.org/entity/Q594386,Prince Tomislav of Yugoslavia,male,https://en.wikipedia.org/wiki/Prince_Nikola_of_Yugoslavia_(born_1958)
http://www.wikidata.org/entity/Q620337,"Jean-Christophe, Prince Napoléon",http://www.wikidata.org/entity/Q704776,Prince Charles Bonaparte,male,"https://en.wikipedia.org/wiki/Jean-Christophe,_Prince_Napol%C3%A9on"
http://www.wikidata.org/entity/Q2001499,Princess Sibilla of Luxembourg,http://www.wikidata.org/entity/Q75393705,Paul-Annick Weiller,female,https://en.wikipedia.org/wiki/Princess_Sibilla_of_Luxembourg
